candidate_id,gender,ethnicity,education_level,age,university_rank,years_experience
1721,Other,Black,PhD,49,Tier 2,11.0
1722,Female,Other,Bachelor,22,Tier 2,0.0
1723,Male,White,Master,27,Tier 3,3.0
1724,Prefer not to say,Hispanic,Bachelor,23,Tier 1,0.0
1725,Prefer not to say,Other,Bachelor,49,Tier 3,11.0
1726,Male,White,Bachelor,23,Tier 3,0.0
1727,Male,Asian,Bachelor,38,Tier 3,8.0
1728,Prefer not to say,Asian,Master,47,Tier 2,9.0
1729,Male,White,Bachelor,25,Tier 3,5.0
1730,Male,Hispanic,Master,48,Tier 3,6.0
1731,Female,Hispanic,PhD,51,Tier 3,7.0
1732,Female,Black,Bachelor,23,Tier 2,0.0
1733,Female,Black,Master,50,Tier 2,5.0
1734,Female,White,Bachelor,23,Tier 3,0.0
1735,Female,White,Master,25,Tier 3,1.0
1736,Female,White,Bachelor,23,Tier 2,0.0
1737,Other,Other,Master,26,Tier 1,5.0
1738,Male,Hispanic,Bachelor,21,Tier 2,0.0
1739,Female,Hispanic,Bachelor,23,Tier 2,2.0
1740,Female,Black,Bachelor,23,Tier 3,0.0
1741,Male,Asian,Bachelor,30,Tier 1,3.0
1742,Male,Hispanic,Bachelor,22,Tier 1,0.0
1743,Female,White,Bachelor,22,Tier 1,0.0
1744,Male,White,Bachelor,23,Tier 2,2.0
1745,Male,Other,Bachelor,21,Tier 2,0.0
1746,Male,Other,Bachelor,21,Tier 3,2.0
1747,Male,Hispanic,Bachelor,40,Tier 3,5.0
1748,Male,Black,Bachelor,22,Tier 3,1.0
1749,Female,Other,Master,24,Tier 1,0.0
1750,Prefer not to say,Asian,Bachelor,21,Tier 3,0.0
1751,Male,White,Bachelor,31,Tier 3,7.0
1752,Male,Hispanic,Bachelor,36,Tier 2,4.0
1753,Other,Black,Bachelor,21,Tier 1,0.0
1754,Female,Asian,Bachelor,53,Tier 1,7.0
1755,Female,Other,Bachelor,48,Tier 3,6.0
1756,Female,Hispanic,Bachelor,50,Tier 3,7.0
1757,Prefer not to say,Hispanic,Bachelor,21,Tier 2,0.0
1758,Male,Asian,Bachelor,22,Tier 2,0.0
1759,Male,Asian,Bachelor,52,Tier 3,9.0
1760,Female,Prefer not to say,Bachelor,22,Tier 3,0.0
1761,Other,Hispanic,Master,25,Tier 1,1.0
1762,Male,Black,Master,24,Tier 3,2.0
1763,Female,Other,Bachelor,23,Tier 3,0.0
1764,Male,White,Master,25,Tier 2,4.0
1765,Male,Hispanic,Bachelor,22,Tier 2,0.0
1766,Female,Hispanic,Bachelor,40,Tier 3,7.0
1767,Female,Asian,Master,23,Tier 3,0.0
1768,Female,Hispanic,Master,36,Tier 2,6.0
1769,Female,Hispanic,Bachelor,21,Tier 2,0.0
1770,Male,Black,Master,45,Tier 1,7.0
1771,Female,Prefer not to say,Master,27,Tier 3,1.0
1772,Female,Hispanic,Master,44,Tier 3,10.0
1773,Male,Hispanic,Master,28,Tier 3,1.0
1774,Prefer not to say,Asian,Bachelor,22,Tier 2,0.0
1775,Female,Prefer not to say,Bachelor,32,Tier 3,4.0
1776,Male,Hispanic,Master,44,Tier 3,9.0
1777,Prefer not to say,White,PhD,24,Tier 1,0.0
1778,Female,Asian,Bachelor,22,Tier 2,0.0
1779,Prefer not to say,Hispanic,Master,27,Tier 3,0.0
1780,Male,Other,Master,32,Tier 2,6.0
1781,Female,White,Master,24,Tier 2,2.0
1782,Female,Other,Bachelor,25,Tier 3,1.0
1783,Female,White,Bachelor,43,Tier 3,9.0
1784,Prefer not to say,Hispanic,Master,43,Tier 1,10.0
1785,Prefer not to say,Hispanic,PhD,24,Tier 2,0.0
1786,Male,White,Bachelor,23,Tier 3,0.0
1787,Other,Hispanic,Bachelor,21,Tier 1,0.0
1788,Male,Asian,Bachelor,50,Tier 2,11.0
1789,Male,Hispanic,Bachelor,55,Tier 3,7.0
1790,Prefer not to say,Hispanic,Bachelor,23,Tier 3,1.0
1791,Prefer not to say,Other,Bachelor,22,Tier 3,2.0
1792,Male,Black,Bachelor,27,Tier 3,4.0
1793,Other,Other,Bachelor,46,Tier 2,5.0
1794,Female,White,Bachelor,22,Tier 3,0.0
1795,Other,Asian,Bachelor,23,Tier 3,0.0
1796,Male,Asian,PhD,36,Tier 3,7.0
1797,Male,Prefer not to say,Bachelor,22,Tier 2,1.0
1798,Female,Asian,Bachelor,23,Tier 3,0.0
1799,Male,Asian,Master,28,Tier 3,4.0
1800,Female,Asian,Master,28,Tier 2,2.0
1801,Male,Hispanic,Master,41,Tier 2,8.0
1802,Female,Other,Bachelor,22,Tier 2,0.0
1803,Male,Asian,Bachelor,41,Tier 3,8.0
1804,Male,Asian,Master,25,Tier 2,3.0
1805,Male,Asian,Bachelor,28,Tier 3,2.0
1806,Male,Asian,Bachelor,23,Tier 3,0.0
1807,Male,White,Master,24,Tier 3,0.0
1808,Female,White,Bachelor,21,Tier 3,0.0
1809,Female,White,Bachelor,22,Tier 3,0.0
1810,Female,Asian,Bachelor,36,Tier 2,7.0
1811,Female,Black,Master,27,Tier 2,1.0
1812,Female,Black,Bachelor,21,Tier 2,0.0
1813,Female,Hispanic,Master,40,Tier 3,7.0
1814,Female,Hispanic,Bachelor,21,Tier 3,0.0
1815,Female,Prefer not to say,Bachelor,26,Tier 3,0.0
1816,Female,Hispanic,Bachelor,21,Tier 3,1.0
1817,Male,Hispanic,Bachelor,21,Tier 2,0.0
1818,Female,Asian,Master,26,Tier 2,3.0
1819,Male,Black,Master,24,Tier 3,0.0
1820,Male,Hispanic,Bachelor,48,Tier 2,7.0
1821,Male,Other,Bachelor,21,Tier 3,2.0
1822,Female,Asian,Bachelor,42,Tier 2,6.0
1823,Male,Hispanic,Bachelor,23,Tier 1,0.0
1824,Female,Black,Bachelor,53,Tier 2,10.0
1825,Male,White,Bachelor,41,Tier 1,11.0
1826,Male,Black,Bachelor,40,Tier 3,5.0
1827,Female,White,Bachelor,22,Tier 3,0.0
1828,Female,Asian,Bachelor,23,Tier 3,0.0
1829,Female,Asian,Bachelor,21,Tier 3,0.0
1830,Female,Hispanic,Bachelor,51,Tier 3,7.0
1831,Male,Asian,Bachelor,22,Tier 3,0.0
1832,Male,White,Master,27,Tier 3,5.0
1833,Female,Prefer not to say,Bachelor,22,Tier 3,0.0
1834,Male,Hispanic,Bachelor,41,Tier 3,10.0
1835,Female,Hispanic,Bachelor,21,Tier 3,0.0
1836,Male,Hispanic,Bachelor,46,Tier 3,5.0
1837,Male,Other,Bachelor,54,Tier 3,7.0
1838,Male,Hispanic,Bachelor,44,Tier 1,7.0
1839,Female,Other,Master,33,Tier 3,7.0
1840,Female,Other,Bachelor,23,Tier 3,0.0
1841,Female,Asian,Bachelor,22,Tier 2,0.0
1842,Female,Other,Master,42,Tier 3,5.0
1843,Other,Other,Master,27,Tier 2,2.0
1844,Male,Hispanic,Master,35,Tier 2,8.0
1845,Prefer not to say,White,PhD,27,Tier 3,3.0
1846,Female,Hispanic,Master,25,Tier 3,1.0
1847,Male,White,Bachelor,21,Tier 3,0.0
1848,Other,White,Bachelor,22,Tier 3,2.0
1849,Other,Hispanic,Bachelor,50,Tier 2,7.0
1850,Female,Black,Master,43,Tier 2,6.0
1851,Female,White,Master,34,Tier 3,7.0
1852,Female,Hispanic,Master,32,Tier 3,7.0
1853,Female,White,Bachelor,23,Tier 3,0.0
1854,Male,Other,Bachelor,41,Tier 3,5.0
1855,Male,White,Bachelor,40,Tier 3,5.0
1856,Male,Hispanic,Bachelor,49,Tier 3,12.0
1857,Female,Other,Bachelor,21,Tier 2,2.0
1858,Female,White,Bachelor,23,Tier 3,0.0
1859,Female,Hispanic,Bachelor,26,Tier 3,4.0
1860,Female,Other,Bachelor,21,Tier 3,1.0
1861,Male,Other,Master,28,Tier 2,4.0
1862,Male,Prefer not to say,Bachelor,23,Tier 1,0.0
1863,Other,Black,Master,28,Tier 3,3.0
1864,Female,Asian,Master,27,Tier 3,4.0
1865,Male,Hispanic,Bachelor,23,Tier 3,0.0
1866,Prefer not to say,Asian,Bachelor,40,Tier 1,10.0
1867,Female,Hispanic,Bachelor,22,Tier 2,0.0
1868,Male,Asian,Master,26,Tier 3,5.0
1869,Male,White,Bachelor,48,Tier 1,12.0
1870,Male,Hispanic,Master,26,Tier 2,4.0
1871,Prefer not to say,Hispanic,Bachelor,21,Tier 3,0.0
1872,Female,White,Bachelor,23,Tier 3,2.0
1873,Female,White,Bachelor,21,Tier 2,0.0
1874,Female,White,Master,24,Tier 3,0.0
1875,Male,Prefer not to say,Bachelor,43,Tier 2,11.0
1876,Male,Asian,Bachelor,23,Tier 3,0.0
1877,Male,White,Bachelor,23,Tier 3,0.0
1878,Female,Prefer not to say,Master,25,Tier 2,5.0
1879,Female,Asian,Bachelor,21,Tier 2,0.0
1880,Male,Prefer not to say,Bachelor,50,Tier 2,9.0
1881,Male,Black,Bachelor,22,Tier 3,0.0
1882,Female,Prefer not to say,Master,26,Tier 3,1.0
1883,Male,Asian,Bachelor,23,Tier 2,0.0
1884,Male,Prefer not to say,Bachelor,23,Tier 3,0.0
1885,Other,Hispanic,Bachelor,21,Tier 2,0.0
1886,Female,White,Bachelor,21,Tier 3,0.0
1887,Male,Asian,Bachelor,22,Tier 3,0.0
1888,Other,Asian,Bachelor,22,Tier 3,0.0
1889,Female,Black,PhD,38,Tier 1,4.0
1890,Male,Black,Master,28,Tier 2,3.0
1891,Female,White,Master,25,Tier 2,4.0
1892,Other,Black,Master,26,Tier 3,2.0
1893,Female,Black,Bachelor,46,Tier 3,6.0
1894,Female,Asian,Master,28,Tier 3,5.0
1895,Male,Hispanic,Master,25,Tier 2,3.0
1896,Male,Prefer not to say,Bachelor,25,Tier 3,1.0
1897,Female,White,Bachelor,25,Tier 3,4.0
1898,Male,Black,Master,31,Tier 3,4.0
1899,Prefer not to say,Asian,Master,26,Tier 2,4.0
1900,Female,White,Bachelor,23,Tier 3,0.0
1901,Female,Black,Bachelor,23,Tier 2,1.0
1902,Male,White,Master,28,Tier 3,1.0
1903,Male,Other,PhD,47,Tier 3,9.0
1904,Female,Asian,Bachelor,21,Tier 3,2.0
1905,Prefer not to say,Asian,Bachelor,21,Tier 2,0.0
1906,Female,Asian,Bachelor,21,Tier 3,0.0
1907,Other,Asian,Bachelor,21,Tier 2,0.0
1908,Female,White,Master,26,Tier 3,4.0
1909,Male,Hispanic,Bachelor,36,Tier 3,6.0
1910,Male,Hispanic,PhD,32,Tier 2,7.0
1911,Female,White,Bachelor,23,Tier 3,0.0
1912,Other,Other,Bachelor,42,Tier 2,11.0
1913,Female,White,Master,28,Tier 2,5.0
1914,Female,White,Bachelor,33,Tier 3,5.0
1915,Male,White,Bachelor,21,Tier 3,1.0
1916,Male,White,Bachelor,54,Tier 2,12.0
1917,Male,Hispanic,Master,27,Tier 3,4.0
1918,Prefer not to say,White,Bachelor,22,Tier 1,0.0
1919,Male,White,Bachelor,22,Tier 2,0.0
1920,Male,Black,Bachelor,23,Tier 2,1.0
1921,Female,Prefer not to say,PhD,38,Tier 1,4.0
1922,Prefer not to say,Black,Bachelor,33,Tier 3,7.0
1923,Other,White,Bachelor,54,Tier 2,5.0
1924,Female,Asian,Master,33,Tier 2,4.0
1925,Male,Hispanic,Bachelor,53,Tier 2,6.0
1926,Male,Hispanic,Master,28,Tier 2,0.0
1927,Female,White,Master,28,Tier 1,0.0
1928,Female,Black,Bachelor,31,Tier 3,5.0
1929,Male,Hispanic,Master,52,Tier 2,10.0
1930,Female,Asian,Bachelor,21,Tier 3,0.0
1931,Female,White,Bachelor,31,Tier 3,4.0
1932,Female,Prefer not to say,Bachelor,23,Tier 3,0.0
1933,Female,Asian,Master,24,Tier 1,1.0
1934,Female,Asian,Bachelor,21,Tier 3,0.0
1935,Female,White,Bachelor,42,Tier 3,6.0
1936,Female,Black,Bachelor,22,Tier 3,0.0
1937,Male,Black,Master,26,Tier 3,0.0
1938,Other,Black,Bachelor,22,Tier 3,0.0
1939,Other,Hispanic,Bachelor,24,Tier 3,0.0
1940,Female,White,Bachelor,21,Tier 3,2.0
1941,Female,Black,Bachelor,23,Tier 3,2.0
1942,Male,Asian,Master,27,Tier 3,3.0
1943,Male,White,Bachelor,22,Tier 3,2.0
1944,Female,Prefer not to say,Master,25,Tier 3,3.0
1945,Other,Hispanic,Bachelor,24,Tier 2,0.0
1946,Female,Black,Bachelor,21,Tier 2,0.0
1947,Male,Hispanic,Bachelor,27,Tier 2,4.0
1948,Prefer not to say,Asian,Bachelor,29,Tier 3,5.0
1949,Male,Black,Bachelor,23,Tier 3,0.0
1950,Female,Prefer not to say,Master,23,Tier 2,0.0
1951,Other,Asian,Master,27,Tier 2,4.0
1952,Female,Hispanic,Bachelor,26,Tier 3,2.0
1953,Prefer not to say,White,PhD,21,Tier 2,0.0
1954,Female,Other,Master,55,Tier 3,11.0
1955,Prefer not to say,Black,Bachelor,23,Tier 3,0.0
1956,Female,Black,Bachelor,23,Tier 3,0.0
1957,Prefer not to say,Asian,Bachelor,30,Tier 3,4.0
1958,Prefer not to say,Hispanic,Master,22,Tier 2,0.0
1959,Male,Black,Bachelor,26,Tier 3,1.0
1960,Male,White,Bachelor,21,Tier 2,0.0
1961,Other,Hispanic,Bachelor,21,Tier 3,0.0
1962,Male,White,Bachelor,54,Tier 1,11.0
1963,Female,Black,Master,53,Tier 3,11.0
1964,Female,Black,Bachelor,46,Tier 2,6.0
1965,Female,Asian,Bachelor,21,Tier 2,0.0
1966,Female,Black,Bachelor,23,Tier 3,0.0
1967,Female,Hispanic,PhD,23,Tier 3,0.0
1968,Female,Asian,Bachelor,23,Tier 3,0.0
1969,Other,White,Bachelor,23,Tier 2,0.0
1970,Male,Hispanic,Bachelor,40,Tier 1,9.0
1971,Female,Black,Bachelor,55,Tier 3,6.0
1972,Prefer not to say,Prefer not to say,Bachelor,23,Tier 3,0.0
1973,Other,Black,Bachelor,50,Tier 3,5.0
1974,Male,Asian,Bachelor,23,Tier 3,2.0
1975,Male,Black,Bachelor,21,Tier 2,1.0
1976,Female,Asian,Bachelor,23,Tier 3,0.0
1977,Female,Asian,Master,22,Tier 3,0.0
1978,Other,Other,Bachelor,22,Tier 3,0.0
1979,Male,Black,Master,32,Tier 2,5.0
1980,Male,Prefer not to say,PhD,43,Tier 3,8.0
1981,Female,White,Bachelor,23,Tier 3,0.0
1982,Female,Asian,Bachelor,22,Tier 3,0.0
1983,Male,White,Bachelor,50,Tier 2,5.0
1984,Female,White,Bachelor,23,Tier 2,0.0
1985,Male,Asian,Master,26,Tier 3,4.0
1986,Female,White,Bachelor,21,Tier 3,1.0
1987,Female,Prefer not to say,Bachelor,41,Tier 1,9.0
1988,Male,Black,Master,28,Tier 2,5.0
1989,Female,White,Bachelor,23,Tier 3,0.0
1990,Male,Prefer not to say,Bachelor,21,Tier 3,0.0
1991,Male,Black,Master,27,Tier 2,5.0
1992,Male,Black,Bachelor,21,Tier 3,0.0
1993,Male,White,PhD,41,Tier 3,7.0
1994,Male,Hispanic,Bachelor,38,Tier 3,7.0
1995,Male,Prefer not to say,PhD,42,Tier 3,7.0
1996,Other,Asian,Master,24,Tier 3,0.0
1997,Female,Black,Master,27,Tier 3,2.0
1998,Male,White,Master,25,Tier 3,2.0
1999,Prefer not to say,Other,Bachelor,23,Tier 3,0.0
2000,Female,White,Bachelor,23,Tier 3,0.0
2001,Prefer not to say,Black,Bachelor,23,Tier 3,0.0
2002,Female,Other,Bachelor,21,Tier 2,0.0
2003,Male,Asian,Bachelor,21,Tier 3,0.0
2004,Male,White,Master,24,Tier 1,0.0
2005,Female,Prefer not to say,Bachelor,34,Tier 2,3.0
2006,Other,Other,Bachelor,38,Tier 3,7.0
2007,Male,Other,Bachelor,22,Tier 2,0.0
2008,Male,Other,Bachelor,21,Tier 3,0.0
2009,Male,Black,Bachelor,21,Tier 2,0.0
2010,Female,Black,Master,34,Tier 3,3.0
2011,Male,Hispanic,Bachelor,21,Tier 2,0.0
2012,Female,Asian,Bachelor,22,Tier 2,0.0
2013,Male,White,Bachelor,34,Tier 3,8.0
2014,Other,White,Master,24,Tier 3,0.0
2015,Male,Hispanic,Bachelor,21,Tier 2,0.0
2016,Other,Prefer not to say,Bachelor,23,Tier 3,0.0
2017,Female,Other,Bachelor,29,Tier 3,0.0
2018,Male,Hispanic,Bachelor,22,Tier 2,0.0
2019,Prefer not to say,Black,Bachelor,53,Tier 3,7.0
2020,Prefer not to say,Hispanic,Master,27,Tier 2,2.0
2021,Male,White,Bachelor,32,Tier 3,5.0
2022,Female,White,Bachelor,26,Tier 2,4.0
2023,Male,Other,Bachelor,52,Tier 2,10.0
2024,Prefer not to say,Black,Bachelor,23,Tier 3,0.0
2025,Female,Asian,Bachelor,23,Tier 3,0.0
2026,Female,Prefer not to say,Bachelor,23,Tier 2,0.0
2027,Female,Asian,Bachelor,23,Tier 3,0.0
2028,Female,Black,Master,34,Tier 2,8.0
2029,Female,White,Master,51,Tier 3,8.0
2030,Prefer not to say,Asian,PhD,50,Tier 2,6.0
2031,Male,White,Bachelor,40,Tier 1,10.0
2032,Other,Prefer not to say,Bachelor,23,Tier 3,0.0
2033,Male,White,Master,26,Tier 1,4.0
2034,Other,Black,Master,27,Tier 2,3.0
2035,Male,Asian,Bachelor,23,Tier 2,0.0
2036,Female,Black,Master,25,Tier 1,0.0
2037,Female,Other,Master,26,Tier 3,2.0
2038,Female,Black,Bachelor,23,Tier 3,0.0
2039,Male,Other,Bachelor,27,Tier 3,1.0
2040,Female,Black,Bachelor,51,Tier 3,11.0
2041,Male,Hispanic,Bachelor,22,Tier 1,0.0
2042,Male,White,Bachelor,23,Tier 2,0.0
2043,Prefer not to say,Black,Bachelor,21,Tier 3,0.0
2044,Male,Hispanic,Bachelor,46,Tier 3,9.0
2045,Prefer not to say,White,Master,34,Tier 3,5.0
2046,Female,Hispanic,Bachelor,22,Tier 2,0.0
2047,Female,Hispanic,Bachelor,25,Tier 1,4.0
2048,Male,Asian,Bachelor,48,Tier 3,6.0
2049,Male,Asian,Bachelor,23,Tier 3,0.0
2050,Male,Hispanic,Bachelor,21,Tier 3,0.0
2051,Male,Black,Master,25,Tier 3,5.0
2052,Male,Black,Bachelor,22,Tier 1,0.0
2053,Male,Asian,Bachelor,23,Tier 3,0.0
2054,Female,Hispanic,Master,28,Tier 2,3.0
2055,Female,Other,Bachelor,23,Tier 3,0.0
2056,Prefer not to say,Hispanic,Bachelor,26,Tier 2,1.0
2057,Prefer not to say,White,Master,24,Tier 2,0.0
2058,Female,Black,PhD,36,Tier 3,5.0
2059,Prefer not to say,Hispanic,Bachelor,33,Tier 3,7.0
2060,Male,Asian,Bachelor,29,Tier 1,1.0
2061,Other,Asian,Master,25,Tier 3,4.0
2062,Male,Black,Bachelor,23,Tier 3,1.0
2063,Male,Hispanic,Master,50,Tier 2,5.0
2064,Female,Prefer not to say,Master,26,Tier 2,1.0
2065,Male,Other,Bachelor,21,Tier 3,0.0
2066,Male,Black,Bachelor,27,Tier 3,4.0
2067,Male,White,Bachelor,22,Tier 3,0.0
2068,Other,Asian,Master,24,Tier 2,0.0
2069,Male,Prefer not to say,Bachelor,23,Tier 2,0.0
2070,Male,Black,Master,54,Tier 3,10.0
2071,Male,Asian,Bachelor,21,Tier 2,0.0
2072,Female,Hispanic,Bachelor,43,Tier 3,9.0
2073,Female,Black,Master,27,Tier 2,1.0
2074,Female,Asian,Bachelor,46,Tier 3,11.0
2075,Male,White,Bachelor,52,Tier 1,12.0
2076,Female,Asian,Bachelor,22,Tier 3,0.0
2077,Male,Other,Bachelor,21,Tier 2,1.0
2078,Female,Black,Bachelor,23,Tier 2,0.0
2079,Female,Prefer not to say,Bachelor,23,Tier 3,0.0
2080,Female,Prefer not to say,Bachelor,22,Tier 3,0.0
2081,Male,Other,Master,44,Tier 2,8.0
2082,Female,Asian,Bachelor,28,Tier 3,2.0
2083,Female,Other,Bachelor,23,Tier 3,0.0
2084,Female,White,Bachelor,29,Tier 3,5.0
2085,Female,Hispanic,PhD,52,Tier 2,12.0
2086,Male,Other,Bachelor,21,Tier 2,0.0
2087,Female,Hispanic,Master,39,Tier 3,10.0
2088,Male,Hispanic,PhD,37,Tier 1,4.0
2089,Male,White,Master,28,Tier 3,2.0
2090,Female,Asian,Master,33,Tier 2,5.0
2091,Female,White,Bachelor,37,Tier 3,4.0
2092,Female,Hispanic,Master,24,Tier 3,0.0
2093,Female,Hispanic,Bachelor,23,Tier 2,2.0
2094,Male,Asian,Bachelor,39,Tier 3,12.0
2095,Female,Asian,Bachelor,29,Tier 3,2.0
2096,Male,White,Master,26,Tier 3,4.0
2097,Female,Hispanic,Bachelor,35,Tier 3,6.0
2098,Female,Black,Bachelor,45,Tier 3,12.0
2099,Female,Black,Bachelor,23,Tier 3,0.0
2100,Other,Asian,Bachelor,21,Tier 3,1.0
2101,Male,White,Bachelor,22,Tier 3,0.0
2102,Male,White,Master,25,Tier 3,2.0
2103,Female,Other,Bachelor,23,Tier 3,0.0
2104,Prefer not to say,Black,Bachelor,37,Tier 3,5.0
2105,Other,Black,Bachelor,22,Tier 3,0.0
2106,Other,Prefer not to say,Bachelor,22,Tier 3,0.0
2107,Male,Hispanic,Bachelor,21,Tier 3,0.0
2108,Prefer not to say,White,Bachelor,22,Tier 2,0.0
2109,Male,Hispanic,Bachelor,21,Tier 3,0.0
2110,Male,Prefer not to say,Master,24,Tier 2,0.0
2111,Prefer not to say,White,Master,24,Tier 2,0.0
2112,Prefer not to say,White,Bachelor,21,Tier 2,0.0
2113,Male,Black,Bachelor,21,Tier 3,0.0
2114,Female,Black,Bachelor,23,Tier 3,0.0
2115,Male,Other,Bachelor,22,Tier 3,0.0
2116,Other,Black,Master,26,Tier 3,5.0
2117,Female,Asian,Bachelor,21,Tier 3,2.0
2118,Male,Asian,Master,26,Tier 2,5.0
2119,Male,Hispanic,Bachelor,21,Tier 3,0.0
2120,Female,Asian,Bachelor,22,Tier 2,1.0
2121,Female,White,Bachelor,33,Tier 2,7.0
2122,Female,White,Bachelor,39,Tier 3,9.0
2123,Male,White,Bachelor,55,Tier 3,10.0
2124,Male,Other,Bachelor,21,Tier 2,0.0
2125,Prefer not to say,Asian,Bachelor,48,Tier 3,8.0
2126,Other,Asian,PhD,50,Tier 2,11.0
2127,Male,Hispanic,Bachelor,54,Tier 3,10.0
2128,Male,Black,Master,26,Tier 2,1.0
2129,Female,Black,Master,52,Tier 3,8.0
2130,Other,Asian,Bachelor,25,Tier 3,1.0
2131,Male,Hispanic,Bachelor,23,Tier 3,0.0
2132,Female,Black,Bachelor,23,Tier 3,0.0
2133,Female,Asian,Bachelor,38,Tier 2,5.0
2134,Male,Hispanic,Bachelor,38,Tier 2,3.0
2135,Female,Hispanic,Bachelor,40,Tier 1,10.0
2136,Female,White,Bachelor,22,Tier 3,0.0
2137,Female,Hispanic,Bachelor,21,Tier 3,0.0
2138,Female,Hispanic,Master,25,Tier 2,4.0
2139,Female,White,Bachelor,22,Tier 3,0.0
2140,Other,White,PhD,55,Tier 3,6.0
2141,Female,Asian,PhD,43,Tier 2,9.0
2142,Male,White,Bachelor,31,Tier 3,5.0
2143,Male,White,Master,27,Tier 3,2.0
2144,Female,White,Bachelor,22,Tier 1,0.0
2145,Female,Hispanic,PhD,23,Tier 3,0.0
2146,Female,Black,Master,27,Tier 1,0.0
2147,Female,Asian,Bachelor,39,Tier 3,9.0
2148,Male,Asian,Bachelor,44,Tier 2,7.0
2149,Female,Other,Bachelor,22,Tier 3,0.0
2150,Male,Hispanic,Bachelor,24,Tier 2,2.0
2151,Prefer not to say,Hispanic,Bachelor,23,Tier 3,0.0
2152,Male,Asian,Master,51,Tier 3,9.0
2153,Female,White,Bachelor,22,Tier 3,0.0
2154,Female,Hispanic,PhD,47,Tier 3,9.0
2155,Female,Asian,PhD,38,Tier 2,7.0
2156,Female,Hispanic,Bachelor,36,Tier 1,7.0
2157,Male,Black,PhD,46,Tier 2,10.0
2158,Female,Hispanic,Master,25,Tier 1,2.0
2159,Female,Asian,Bachelor,22,Tier 2,0.0
2160,Female,Prefer not to say,Bachelor,21,Tier 2,0.0
2161,Female,Black,Bachelor,53,Tier 2,11.0
2162,Male,White,Bachelor,52,Tier 1,10.0
2163,Other,Hispanic,Master,24,Tier 3,1.0
2164,Prefer not to say,Other,Bachelor,43,Tier 2,8.0
2165,Female,White,Bachelor,38,Tier 2,3.0
2166,Female,White,Master,53,Tier 3,12.0
2167,Male,Asian,Bachelor,42,Tier 3,9.0
2168,Other,Hispanic,Bachelor,53,Tier 2,8.0
2169,Male,Hispanic,Bachelor,21,Tier 3,0.0
2170,Male,Asian,Bachelor,22,Tier 3,0.0
2171,Female,White,Bachelor,23,Tier 3,0.0
2172,Female,Hispanic,PhD,38,Tier 3,6.0
2173,Male,White,Bachelor,23,Tier 3,0.0
2174,Female,Prefer not to say,Master,28,Tier 3,4.0
2175,Female,Hispanic,Bachelor,21,Tier 3,0.0
2176,Female,Asian,Bachelor,21,Tier 1,0.0
2177,Male,Other,Master,24,Tier 3,0.0
2178,Other,White,Bachelor,23,Tier 3,1.0
2179,Male,Black,Bachelor,50,Tier 1,9.0
2180,Male,White,PhD,50,Tier 2,11.0
2181,Male,Prefer not to say,Master,27,Tier 3,2.0
2182,Male,White,Bachelor,41,Tier 3,5.0
2183,Prefer not to say,Asian,Bachelor,23,Tier 3,0.0
2184,Prefer not to say,White,Bachelor,40,Tier 2,9.0
2185,Male,Prefer not to say,Bachelor,33,Tier 2,4.0
2186,Prefer not to say,White,Bachelor,32,Tier 2,6.0
2187,Female,Prefer not to say,Master,26,Tier 2,3.0
2188,Female,White,Master,27,Tier 1,0.0
2189,Male,Black,Bachelor,31,Tier 2,6.0
2190,Female,Other,PhD,41,Tier 2,5.0
2191,Prefer not to say,Other,Bachelor,40,Tier 3,9.0
2192,Female,Asian,Bachelor,21,Tier 2,0.0
2193,Male,Hispanic,Master,54,Tier 1,8.0
2194,Female,Black,Bachelor,21,Tier 2,0.0
2195,Prefer not to say,Asian,Master,25,Tier 2,1.0
2196,Prefer not to say,Asian,Bachelor,21,Tier 1,0.0
2197,Other,Black,Master,27,Tier 3,3.0
2198,Female,Asian,Bachelor,23,Tier 3,0.0
2199,Male,White,Bachelor,21,Tier 1,0.0
2200,Male,White,Bachelor,21,Tier 3,1.0
2201,Male,Hispanic,Master,25,Tier 2,1.0
2202,Female,Asian,Bachelor,21,Tier 1,0.0
2203,Female,Black,Master,26,Tier 3,1.0
2204,Other,Hispanic,Bachelor,23,Tier 2,0.0
2205,Female,Asian,Master,26,Tier 3,5.0
2206,Male,Hispanic,Bachelor,45,Tier 3,10.0
2207,Female,Hispanic,Master,25,Tier 2,1.0
2208,Male,Other,Bachelor,36,Tier 3,5.0
2209,Female,Other,Bachelor,45,Tier 3,11.0
2210,Male,White,Bachelor,35,Tier 3,3.0
2211,Male,Black,Bachelor,34,Tier 2,5.0
2212,Male,White,Bachelor,36,Tier 1,5.0
2213,Other,Asian,Bachelor,43,Tier 3,5.0
2214,Male,Asian,Bachelor,23,Tier 3,0.0
2215,Other,White,Bachelor,21,Tier 3,0.0
2216,Male,Other,Bachelor,21,Tier 3,0.0
2217,Female,Black,Bachelor,21,Tier 2,0.0
2218,Male,White,Master,24,Tier 3,1.0
2219,Female,Hispanic,Master,55,Tier 3,7.0
2220,Female,Other,Bachelor,22,Tier 3,0.0
2221,Female,Hispanic,Master,32,Tier 2,6.0
2222,Male,Prefer not to say,Master,48,Tier 1,8.0
2223,Female,Prefer not to say,Bachelor,21,Tier 3,0.0
2224,Male,Black,Master,51,Tier 3,7.0
2225,Female,Black,Bachelor,21,Tier 3,0.0
2226,Female,White,Bachelor,23,Tier 3,0.0
